id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
4376265,DAV,Lichens,,PreservedSpecimen,d9cd577a-1854-4c6d-bf9b-88c49683bde5,DAV236578,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Lobarioideae|Pseudocyphellaria,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Lobariaceae,Pseudocyphellaria glabra,126778,(Hook. f. & Taylor) C.W. Dodge,Pseudocyphellaria,,glabra,,,Species,,,,,,,,B. J. Donovan,,NZ-218,1970/04/04,1970,4,4,94,,4 April 1970,"Substrate voucher specimens for project, New Zealand Tardigrada, by D. S. Horning, Jr., U. Canterbury, Christchurch, and R. O. Schuster and A. A. Grigarick, U. California, Davis. Distributed by the University of Colorado Museum, Boulder.",,On large rock.,,,,,,,,,,,,,,,,,New Zealand,,,,"South Island. Okuku Pass. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,-43.115704,172.445021,WGS84,1500,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:d9cd577a-1854-4c6d-bf9b-88c49683bde5,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376265
4376266,DAV,Lichens,,PreservedSpecimen,fcb3269f-8538-40d6-b1ff-d70555e7296d,DAV236570,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Lobarioideae|Pseudocyphellaria,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Lobariaceae,Pseudocyphellaria glabra,126778,(Hook. f. & Taylor) C.W. Dodge,Pseudocyphellaria,,glabra,,,Species,,,,,,,,A. G. Harrison,,NZ-366,1970/08/23,1970,8,23,235,,23 August 1970,"Substrate voucher specimens for project, New Zealand Tardigrada, by D. S. Horning, Jr., U. Canterbury, Christchurch, and R. O. Schuster and A. A. Grigarick, U. California, Davis. Distributed by the University of Colorado Museum, Boulder.",,On standing tree.,,,,,,,,,,,,,,,,,New Zealand,,,,South Island. Mauria Saddle area.,,,,,,,,,,,,,,579,,,,,1900 ft.,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:fcb3269f-8538-40d6-b1ff-d70555e7296d,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376266
4376267,DAV,Lichens,,PreservedSpecimen,0c27ad10-6962-4bad-91c4-2e0fd6818257,DAV236575,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Lobarioideae|Pseudocyphellaria,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Lobariaceae,Pseudocyphellaria homoeophylla,176029,(Nyl.) C.W. Dodge,Pseudocyphellaria,,homoeophylla,,,Species,,,,,,,,D. S. Horning,,NZ-377,1970/10/21,1970,10,21,294,,21 Oct. 1970,"Substrate voucher specimens for project, New Zealand Tardigrada, by D. S. Horning, Jr., U. Canterbury, Christchurch, and R. O. Schuster and A. A. Grigarick, U. California, Davis. Distributed by the University of Colorado Museum, Boulder.",,On live tree trunk.,,,,,,,,,,,,,,,,,New Zealand,,,,"South Island. Mount Aspiring National Park, Haast Pass. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,-44.10655,169.35267,WGS84,300,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:0c27ad10-6962-4bad-91c4-2e0fd6818257,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376267
4376268,DAV,Lichens,,PreservedSpecimen,646740fd-5977-4745-b2cc-caafcfb4d91c,DAV236576,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Lobarioideae|Pseudocyphellaria,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Lobariaceae,Pseudocyphellaria impressa,126781,(Hook. f. & Taylor) Vain.,Pseudocyphellaria,,impressa,,,Species,,,,,,,,M. E. Miller,,NZ-348,1970/08/16,1970,8,16,228,,16 August 1970,"Substrate voucher specimens for project, New Zealand Tardigrada, by D. S. Horning, Jr., U. Canterbury, Christchurch, and R. O. Schuster and A. A. Grigarick, U. California, Davis. Distributed by the University of Colorado Museum, Boulder.",,On dead branches.,,,,,,,,,,,,,,,,,New Zealand,,,,"South Island. 5 miles southeast Charleston. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,-41.956913,171.505235,WGS84,3000,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:646740fd-5977-4745-b2cc-caafcfb4d91c,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376268
4376269,DAV,Lichens,,PreservedSpecimen,6d1c4767-a66e-4702-86b5-e5e450874ba7,DAV236577,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Lobarioideae|Pseudocyphellaria,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Lobariaceae,Pseudocyphellaria rainierensis,55946,Imshaug,Pseudocyphellaria,,rainierensis,,,Species,,,,,,,,Anna Pechanec,,,1964/07/08,1964,7,8,190,,8-9 July 1964,"Lichenes exsiccati distributed by the University of Colorado Museum, William A. Weber, Curator [Weber, Lich. Exs. [Boulder (Colorado)]], 1-?700, William Alfred Weber, exs #: 123",,On Abies amabilis. The trees bear the lichen up to 7 (rarely to 20) meters above the ground.,,,,,,,,,,,,,,,,,United States,Washington,Skamania,,"Cold Water Creek drainage, Clear Creek area, Cascade Mountains.",,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:6d1c4767-a66e-4702-86b5-e5e450874ba7,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376269
4376270,DAV,Lichens,,PreservedSpecimen,81dd1139-7000-4631-8913-624d95697c61,DAV236579,,,,,,,,Pseudocyphellaria subcaperata,,,,,,,,,,,,,,,,D. S. Horning,,NZ-106,1970/04/11,1970,4,11,101,,11 April 1970,"Verbatim scientific name: Pseudocyphellaria (sticta) subcaperata Nyl. Substrate voucher specimens for project, New Zealand Tardigrada, by D. S. Horning, Jr., U. Canterbury, Christchurch, and R. O. Schuster and A. A. Grigarick, U. California, Davis. Distributed by the University of Colorado Museum, Boulder.",,On trunk of Nothofagus sp.,,,,,,,,,,,,,,,,,New Zealand,,,,"South Island. Lewis Pass. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,-42.3798,172.4012,WGS84,300,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:81dd1139-7000-4631-8913-624d95697c61,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376270
4376271,DAV,Lichens,,PreservedSpecimen,dbb08ff6-06ed-4568-b7c3-e74392813e06,DAV236580,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Lobarioideae,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Lobariaceae,Pseudocyphellaria,52204,Vain.,Pseudocyphellaria,,,,,Genus,,,,,,,,G. W. Ramsay,,NZ-505,1970/11/11,1970,11,11,315,,11 Nov. 1970,"Substrate voucher specimens for project, New Zealand Tardigrada, by D. S. Horning, Jr., U. Canterbury, Christchurch, and R. O. Schuster and A. A. Grigarick, U. California, Davis. Distributed by the University of Colorado Museum, Boulder.",,On dead Leptospermum sp.,,,,,,,,,,,,,,,,,New Zealand,,,,"Three Kings Island. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,-34.157006,172.13578,WGS84,2000,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:dbb08ff6-06ed-4568-b7c3-e74392813e06,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376271
4376272,DAV,Lichens,,PreservedSpecimen,7f22ecac-5f9c-4a36-b132-41ac879e629a,DAV236581,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Lobarioideae,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Lobariaceae,Pseudocyphellaria,52204,Vain.,Pseudocyphellaria,,,,,Genus,,,,,,,,D. S. Horning,,NZ-453,1971/01/06,1971,1,6,6,,6 January 1971,"Substrate voucher specimens for project, New Zealand Tardigrada, by D. S. Horning, Jr., U. Canterbury, Christchurch, and R. O. Schuster and A. A. Grigarick, U. California, Davis. Distributed by the University of Colorado Museum, Boulder.",,"On dead, fallen branches of Nothofagus sp. (southern beech).",,,,,,,,,,,,,,,,,New Zealand,,,,"South Island. 3 miles northwest Tuatapere. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,-46.102611,167.639013,WGS84,2000,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:7f22ecac-5f9c-4a36-b132-41ac879e629a,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376272
4376273,DAV,Lichens,,PreservedSpecimen,599e3e8b-4407-4154-9212-7a22499eae79,DAV236582,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Lobarioideae,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Lobariaceae,Pseudocyphellaria,52204,Vain.,Pseudocyphellaria,,,,,Genus,,,,,,,,D. S. Horning,,NZ-538,1971/04/09,1971,4,9,99,,9 April 1971,"Substrate voucher specimens for project, New Zealand Tardigrada, by D. S. Horning, Jr., U. Canterbury, Christchurch, and R. O. Schuster and A. A. Grigarick, U. California, Davis. Distributed by the University of Colorado Museum, Boulder.",,On trunk of Nothofagus sp.,,,,,,,,,,,,,,,,,New Zealand,,,,"South Island. Canaan Road terminus, Abel Tasman National Park.",,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:599e3e8b-4407-4154-9212-7a22499eae79,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376273
4376274,DAV,Lichens,,PreservedSpecimen,4721bf0c-4233-4e32-b68b-1caa42282367,DAV236583,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Lobarioideae,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Lobariaceae,Pseudocyphellaria,52204,Vain.,Pseudocyphellaria,,,,,Genus,,,,,,,,C. J. Horning,,NZ-673,1971/05/19,1971,5,19,139,,19 May 1971,"Substrate voucher specimens for project, New Zealand Tardigrada, by D. S. Horning, Jr., U. Canterbury, Christchurch, and R. O. Schuster and A. A. Grigarick, U. California, Davis. Distributed by the University of Colorado Museum, Boulder.",,On branch in tall tree top.,,,,,,,,,,,,,,,,,New Zealand,,,,North Island. Morere Hot Springs Scenic Reserve.,,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:4721bf0c-4233-4e32-b68b-1caa42282367,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376274
4376275,DAV,Lichens,,PreservedSpecimen,c6bfe358-7075-40c9-8f0e-e6e5356e354e,DAV236584,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Lobarioideae,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Lobariaceae,Pseudocyphellaria,52204,Vain.,Pseudocyphellaria,,,,,Genus,unknown,s.d.,,,,,,J. L. Burnip,,NZ-564,1971/01/07,1971,1,7,7,,7 January 1971,"Substrate voucher specimens for project, New Zealand Tardigrada, by D. S. Horning, Jr., U. Canterbury, Christchurch, and R. O. Schuster and A. A. Grigarick, U. California, Davis. Distributed by the University of Colorado Museum, Boulder.",,On tree bark.,,,,,,,,,,,,,,,,,New Zealand,,,,"South Island. Lake Te Anau. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,-45.212095,167.81236,WGS84,7000,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:c6bfe358-7075-40c9-8f0e-e6e5356e354e,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376275
4376276,DAV,Lichens,,PreservedSpecimen,a3bc1fd6-0ee4-4710-ad53-ed567701f214,DAV236585,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Lobarioideae,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Lobariaceae,Pseudocyphellaria,52204,Vain.,Pseudocyphellaria,,,,,Genus,,,,,,,,D. S. Horning,,NZ-746A,1971/05/23,1971,5,23,143,,23 May 1971,"Substrate voucher specimens for project, New Zealand Tardigrada, by D. S. Horning, Jr., U. Canterbury, Christchurch, and R. O. Schuster and A. A. Grigarick, U. California, Davis. Distributed by the University of Colorado Museum, Boulder.",,On branches of live small trees.,,,,,,,,,Sticta sp.,,,,,,,,New Zealand,,,,"North Island. Mountain House Road, Mount Egmont National Park.",,,,,,,,,,,,,,1067,,,,,3500',,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:a3bc1fd6-0ee4-4710-ad53-ed567701f214,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376276
4376277,DAV,Lichens,,PreservedSpecimen,2dcd6458-821e-4d92-ad9b-52e704727516,DAV236586,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Peltigerineae|Peltigeraceae|Lobarioideae,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Lobariaceae,Pseudocyphellaria,52204,Vain.,Pseudocyphellaria,,,,,Genus,,,,,,,,D. S. Horning,,NZ-845,1971/08/20,1971,8,20,232,,20 August 1971,"Substrate voucher specimens for project, New Zealand Tardigrada, by D. S. Horning, Jr., U. Canterbury, Christchurch, and R. O. Schuster and A. A. Grigarick, U. California, Davis. Distributed by the University of Colorado Museum, Boulder.",,On ground on fern/grass hillside.,,,,,,,,,,,,,,,,,New Zealand,,,,"Chatham Island. Lower Makara River, 12 km east Waitangi.",,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:2dcd6458-821e-4d92-ad9b-52e704727516,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376277
4376278,DAV,Lichens,,PreservedSpecimen,34e9edcf-b051-438e-8cdd-e18bc715ade2,DAV236587,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Pseudoparmelia,52068,Lynge,Pseudoparmelia,,,,,Genus,S. Hammer,,,,,,,F. J. Burton,,02-4,1986-03-00,1986,3,,,,"March, 1986",,,On bark of dry evergreen brush and scrub.,,,,,,,,,,,,,,,,,Cayman Islands,,,,"West Indies. Grand Cayman Island. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,19.32217,-81.240869,WGS84,3000,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:34e9edcf-b051-438e-8cdd-e18bc715ade2,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376278
4376279,DAV,Lichens,,PreservedSpecimen,ef1026b8-ea4e-47b3-b1a2-a395c57f86e5,DAV236588,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Pseudoparmelia,52068,Lynge,Pseudoparmelia,,,,,Genus,S. Hammer,,,,,,,F. J. Burton,,01-4,1986-03-00,1986,3,,,,"March, 1986",,,On bark of dry evergreen brush and scrub.,,,,,,,,,,,,,,,,,Cayman Islands,,,,"West Indies. Grand Cayman Island. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,19.32217,-81.240869,WGS84,3000,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:ef1026b8-ea4e-47b3-b1a2-a395c57f86e5,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376279
4376280,DAV,Lichens,,PreservedSpecimen,1231001f-a3ac-4f70-98cb-3b86d61fc345,DAV236589,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Pseudoparmelia,52068,Lynge,Pseudoparmelia,,,,,Genus,S. Hammer,,,,,,,F. J. Burton,,01-4,1986-03-00,1986,3,,,,"March, 1986",,,On bark and twigs of dry evergreen scrub.,,,,,,,,,,,,,,,,,Cayman Islands,,,,"West Indies. Grand Cayman Island. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,19.32217,-81.240869,WGS84,3000,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:1231001f-a3ac-4f70-98cb-3b86d61fc345,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376280
4376281,DAV,Lichens,,PreservedSpecimen,968793bb-8180-4c3a-a1dd-1dccf05475a9,DAV236591,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Pseudoparmelia,52068,Lynge,Pseudoparmelia,,,,,Genus,S. Hammer,,,,,,,F. J. Burton,,02-4,1986-03-00,1986,3,,,,"March, 1986",,,On bark and twigs of dry evergreen scrub.,,,,,,,,,,,,,,,,,Cayman Islands,,,,"West Indies. Grand Cayman Island. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,19.32217,-81.240869,WGS84,3000,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:968793bb-8180-4c3a-a1dd-1dccf05475a9,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376281
4376282,DAV,Lichens,,PreservedSpecimen,b2c2131c-7267-4a11-a926-6953f0e82498,DAV236590,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Parmeliaceae|Parmelioideae,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Pseudoparmelia,52068,Lynge,Pseudoparmelia,,,,,Genus,S. Hammer,,,,,,,F. J. Burton,,01-1,1986-03-00,1986,3,,,,"March, 1986",,,On twigs in Conocarpus swamp.,,,,,,,,,,,,,,,,,Cayman Islands,,,,"West Indies. Grand Cayman Island. Lower Valley Trail (south). [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,19.308724,-81.239667,WGS84,6000,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:b2c2131c-7267-4a11-a926-6953f0e82498,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376282
4376284,DAV,Lichens,,PreservedSpecimen,99f956c4-bfd6-4536-a03d-47148e44d9a1,DAV236592,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Psoraceae|Psora,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Psoraceae,Psora globifera,55361,(Ach.) A. Massal.,Psora,,globifera,,,Species,Shirley C. Tucker,2001,,,,,,G. H. Snodgrass,,119c,1979/02/17,1979,2,17,48,,"Feb. 17, 1979",,,On rock.,,,,,,,,,,,,,,,,,United States,California,Plumas,,Beckwourth Summit on State Highway 70.,,0,,,,,,,,,,,,1589,,,,,5212',,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:99f956c4-bfd6-4536-a03d-47148e44d9a1,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376284
4376288,DAV,Lichens,,PreservedSpecimen,773317a9-a51b-4b67-bbb2-a3b29476c5a9,DAV236593,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Psoraceae|Psora,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Psoraceae,Psora globifera,55361,(Ach.) A. Massal.,Psora,,globifera,,,Species,M. A. Hewlett,,,,,,,M. A. Hewlett,,1166 mah,1978/10/21,1978,10,21,294,,10/21/78,,,On andesitic rock.,,,,,,,,,,,,,,,,,United States,California,Tehama,,"On southwest side of Deer Creek. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,39.925002,-122.084009,WGS84,300,,Karen Kyutoku,,GeoLocate,,,1128,,,,,3700',,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:773317a9-a51b-4b67-bbb2-a3b29476c5a9,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376288
4376295,DAV,Lichens,,PreservedSpecimen,75415885-fc38-4746-8d78-f929af99f947,DAV236594,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Psoraceae|Psora,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Psoraceae,Psora rubiformis,55369,(Ach.) Hook.,Psora,,rubiformis,,,Species,Shirley Tucker,2001,,,,,,S. Shushan,"R. Anderson, W. A. Weber",S 25501,1960/05/30,1960,5,30,151,,30 May 1960,"There seem to be no reliable structural or chemical differences separating L. russellii Tuck. from the widely distributed L. rubiformis Wahlb.; Lichenes exsiccati distributed by the University of Colorado Museum, William A. Weber, Curator [Weber, Lich. Exs. [Boulder (Colorado)]], 1-?700, William Alfred Weber, exs #: 24",,,"This collection represents a mounded, pruinose-dealbate ecad of desert soils.",,,,,,,,,,,,,,,,United States,Colorado,Montrose,,Floor of Paradox Valley 4 miles east of Bedrock.,,0,,,,,,,,,,,,1500,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:75415885-fc38-4746-8d78-f929af99f947,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376295
4376296,DAV,Lichens,,PreservedSpecimen,6712e958-bbda-4519-aa3c-a0fd8164a677,DAV236595,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Psoraceae|Psora,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Psoraceae,Psora rubiformis,55369,(Ach.) Hook.,Psora,,rubiformis,,,Species,Shirley Tucker,2001,,,,,,G. H. Snodgrass,,41,1979/01/24,1979,1,24,24,,"Jan. 24, 1979",,,On soil.,,,,,,,,,,,,,,,,,United States,California,Butte,,"3.3 miles below Paradise on the Skyway. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,39.744252,-121.644577,WGS84,4000,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:6712e958-bbda-4519-aa3c-a0fd8164a677,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376296
4376297,DAV,Lichens,,PreservedSpecimen,e1d46ffd-997a-4b55-9b34-d8cf02429a04,DAV236596,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Psoraceae|Psora,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Psoraceae,Psora rubiformis,55369,(Ach.) Hook.,Psora,,rubiformis,,,Species,Shirley Tucker,2001,,,,,,S. Shushan,W. A. Weber,S 465A,1959/03/12,1959,3,12,71,,12 March 1959,"Lichenes exsiccati distributed by the University of Colorado Museum, William A. Weber, Curator [Weber, Lich. Exs. [Boulder (Colorado)]], 1-?700, William Alfred Weber, exs #: 23",,On shelving horizontal surfaces of sandstone ledges.,"Forms with pale greenish thalli are characteristic of alpine sites, while the rufous cortical color is developed in stable habitats at lower altitudes with high insolation. The development of a white edge to the thallus is variable in both habitats. Desert forms occurring exclusively on soil have a pale thallus which becomes heavily pruinose. There are no morphological characters of any value to consistently separate these forms. Deeply concave squamules with recurved margins are characteristic of the soil forms (cf. the form of L. decipiens commonly called L. crenata).",,,,,,,,,,,,,,,,United States,Colorado,Boulder,,"west base of Steamboat Mountain, foothills of Front Range 2 miles northwest of Lyons.",,0,,,,,,,,,,,,1900,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:e1d46ffd-997a-4b55-9b34-d8cf02429a04,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376297
4376298,DAV,Lichens,,PreservedSpecimen,ad51eba4-930f-42a7-91f6-66ac4d5645f6,DAV236597,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Peltigerales|Collematineae|Pannariaceae,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Pannariaceae,Psoroma,52022,Michaux,Psoroma,,,,,Genus,,,,,,,,H. A. Best,,NZ-541,1971/04/12,1971,4,12,102,,12 April 1971,"Substrate voucher specimens for project, New Zealand Tardigrada, by D. S. Horning, Jr., U. Canterbury, Christchurch, and R. O. Schuster and A. A. Grigarick, U. California, Davis. Distributed by the University of Colorado Museum, Boulder.",,On bark of dead Nothofagus solandri var. cliffortioides.,,,,,,,,,,,,,,,,,New Zealand,,,,"South Island. West Harper Hut, 14 km south Bealey.",,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:ad51eba4-930f-42a7-91f6-66ac4d5645f6,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4376298
